Date,Region,Active Shipments,Completed Shipments,Returned Shipments
2024/5/28,Guangdong,36,88,35
2024/5/28,Guangxi,111,263,18
2024/5/28,Heilongjiang,134,301,11
2024/5/28,Henan,77,233,35
2024/5/28,Hubei,72,106,26
2024/5/28,Hunan,109,217,-8
2024/5/28,Jiangsu,42,109,44
2024/5/28,Jilin,50,139,24
2024/5/28,Liaoning,21,61,7
2024/5/28,Shaanxi,144,243,32
2024/5/28,Shandong,108,291,60
2024/5/28,Shanghai,18,45,12
2024/5/28,Shenzhen,122,262,40
2024/5/28,Sichuan,64,129,0
2024/5/28,Yunnan,103,238,73
2024/5/28,Zhejiang,112,333,38
2024/5/29,Anhui,34,81,32
2024/5/29,Beijing,141,233,57
2024/5/29,Chongqing,35,71,30
2024/5/29,Fujian,147,232,70
2024/5/29,Guangdong,29,40,7
2024/5/29,Guangxi,69,141,6
2024/5/29,Heilongjiang,63,176,63
2024/5/29,Henan,110,179,-12
2024/5/29,Hubei,55,101,0
2024/5/29,Hunan,180,265,53
2024/5/29,Jiangsu,51,118,50
2024/5/29,Jilin,67,147,68
2024/5/29,Liaoning,143,236,41
2024/5/29,Shaanxi,78,142,2
2024/5/29,Shandong,13,36,7
2024/5/29,Shanghai,111,303,49
2024/5/29,Shenzhen,111,285,21
2024/5/29,Sichuan,111,237,25
2024/5/29,Yunnan,104,187,49
2024/5/29,Zhejiang,58,115,0
2024/5/30,Anhui,55,142,48
2024/5/30,Beijing,29,43,6
2024/5/30,Chongqing,107,204,-13
2024/5/30,Fujian,141,289,65
2024/5/30,Guangdong,48,78,17
2024/5/30,Guangxi,100,198,64
2024/5/30,Heilongjiang,168,291,31
2024/5/30,Henan,37,86,13
2024/5/30,Hubei,67,176,95
2024/5/30,Hunan,94,240,50
2024/5/30,Jiangsu,178,266,26
2024/5/30,Jilin,23,49,0
2024/5/30,Liaoning,30,51,3
2024/5/30,Shaanxi,134,222,-8
2024/5/30,Shandong,13,42,11
2024/5/30,Shanghai,119,322,26
2024/5/30,Shenzhen,90,173,81
2024/5/30,Sichuan,55,158,61
2024/5/30,Yunnan,104,221,102
2024/5/30,Zhejiang,45,87,29
2024/5/31,Anhui,13,45,9
2024/5/31,Beijing,101,149,31
2024/5/31,Chongqing,44,80,14
2024/5/31,Fujian,47,76,23
2024/5/31,Guangdong,128,235,26
2024/5/31,Guangxi,51,145,54
2024/5/31,Heilongjiang,42,79,18
2024/5/31,Henan,123,214,15
2024/5/31,Hubei,88,239,62
2024/5/31,Hunan,21,52,10
2024/5/31,Jiangsu,112,164,36
2024/5/31,Jilin,174,321,-3
2024/5/31,Liaoning,119,159,40
2024/5/31,Shaanxi,57,183,34
2024/5/31,Shandong,116,282,16
2024/5/31,Shanghai,27,38,6
2024/5/31,Shenzhen,127,289,4
2024/5/31,Sichuan,78,186,34
2024/5/31,Yunnan,71,137,-4
2024/5/31,Zhejiang,34,103,31
2024/6/1,Anhui,54,99,17
2024/6/1,Beijing,124,240,74
2024/6/1,Chongqing,67,108,6
2024/6/1,Fujian,45,78,11
2024/6/1,Guangdong,27,76,19
2024/6/1,Guangxi,75,201,101
2024/6/1,Heilongjiang,43,99,52
2024/6/1,Henan,158,342,-7
2024/6/1,Hubei,41,97,6
2024/6/1,Hunan,55,126,25
2024/6/1,Jiangsu,107,197,-1
2024/6/1,Jilin,158,318,-20
2024/6/1,Liaoning,21,52,9
2024/6/1,Shaanxi,124,251,72
2024/6/1,Shandong,44,140,33
2024/6/1,Shanghai,70,153,1
2024/6/1,Shenzhen,96,184,57
2024/6/1,Sichuan,155,316,-7
2024/6/1,Yunnan,22,34,8
2024/6/1,Zhejiang,89,232,42
2024/6/2,Anhui,128,238,83
2024/6/2,Beijing,185,282,-1
2024/6/2,Chongqing,177,317,-2
2024/6/2,Fujian,57,178,41
2024/6/2,Guangdong,77,165,26
2024/6/2,Guangxi,108,238,11
2024/6/2,Heilongjiang,97,211,9
2024/6/2,Henan,49,165,32
2024/6/2,Hubei,83,149,52
2024/6/2,Hunan,149,283,51
2024/6/2,Jiangsu,52,158,37
2024/6/2,Jilin,65,177,87
2024/6/2,Liaoning,103,245,132
2024/6/2,Shaanxi,76,192,83
2024/6/2,Shandong,152,257,26
2024/6/2,Shanghai,37,103,36
2024/6/2,Shenzhen,83,180,91
2024/6/2,Sichuan,59,78,16
2024/6/2,Yunnan,99,299,41
2024/6/2,Zhejiang,91,137,27
2024/6/3,Anhui,80,223,31
2024/6/3,Beijing,44,79,-8
2024/6/3,Chongqing,45,84,31
2024/6/3,Fujian,153,213,37
2024/6/3,Guangdong,61,88,19
2024/6/3,Guangxi,141,303,4
2024/6/3,Heilongjiang,26,55,21
2024/6/3,Henan,45,87,20
2024/6/3,Hubei,91,234,19
2024/6/3,Hunan,108,212,69
2024/6/3,Jiangsu,75,124,26
2024/6/3,Jilin,145,213,41
2024/6/3,Liaoning,143,289,22
2024/6/3,Shaanxi,15,33,10
2024/6/3,Shandong,35,56,19
2024/6/3,Shanghai,88,253,39
2024/6/3,Shenzhen,113,204,59
2024/6/3,Sichuan,181,285,6
2024/6/3,Yunnan,33,50,10
2024/6/3,Zhejiang,81,168,17
2024/6/4,Anhui,61,134,7
2024/6/4,Beijing,145,318,16
2024/6/4,Chongqing,150,296,-6
2024/6/4,Fujian,60,159,81
2024/6/4,Guangdong,26,53,-2
2024/6/4,Guangxi,70,184,36
2024/6/4,Heilongjiang,59,105,1
2024/6/4,Henan,122,250,104
2024/6/4,Hubei,60,137,32
2024/6/4,Hunan,144,245,68
2024/6/4,Jiangsu,119,263,104
2024/6/4,Jilin,66,115,24
2024/6/4,Liaoning,159,246,26
2024/6/4,Shaanxi,123,253,43
2024/6/4,Shandong,71,117,28
2024/6/4,Shanghai,122,286,67
2024/6/4,Shenzhen,117,217,32
2024/6/4,Sichuan,84,216,54
2024/6/4,Yunnan,132,263,85
2024/6/4,Zhejiang,141,274,77
2024/6/5,Anhui,123,230,105
2024/6/5,Beijing,148,243,-2
2024/6/5,Chongqing,97,238,35
2024/6/5,Fujian,44,82,32
2024/6/5,Guangdong,26,50,12
2024/6/5,Guangxi,47,85,26
2024/6/5,Heilongjiang,93,161,23
2024/6/5,Henan,118,184,24
2024/6/5,Hubei,35,75,33
2024/6/5,Hunan,125,256,116
2024/6/5,Jiangsu,61,88,8
2024/6/5,Jilin,75,136,39
2024/6/5,Liaoning,70,163,43
2024/6/5,Shaanxi,40,80,9
2024/6/5,Shandong,56,126,3
2024/6/5,Shanghai,62,103,16
2024/6/5,Shenzhen,67,89,22
2024/6/5,Sichuan,64,168,90
2024/6/5,Yunnan,22,34,8
2024/6/5,Zhejiang,148,203,22
2024/6/6,Anhui,25,51,21
2024/6/6,Beijing,96,160,-14
2024/6/6,Chongqing,62,124,-6
2024/6/6,Fujian,79,113,18
2024/6/6,Guangdong,113,201,-5
2024/6/6,Guangxi,22,67,19
2024/6/6,Heilongjiang,99,148,17
2024/6/6,Henan,145,284,25
2024/6/6,Hubei,93,179,4
2024/6/6,Hunan,111,239,45
2024/6/6,Jiangsu,164,278,-24
2024/6/6,Jilin,29,69,8
2024/6/6,Liaoning,103,216,39
2024/6/6,Shaanxi,35,91,11
2024/6/6,Shandong,12,34,13
2024/6/6,Shanghai,190,240,51
2024/6/6,Shenzhen,39,118,26
2024/6/6,Sichuan,46,74,15
2024/6/6,Yunnan,42,104,18
2024/6/6,Zhejiang,35,59,5
2024/6/7,Anhui,78,220,18
2024/6/7,Beijing,73,200,14
2024/6/7,Chongqing,43,75,15
2024/6/7,Fujian,39,102,50
2024/6/7,Guangdong,169,230,29
2024/6/7,Guangxi,90,225,45
2024/6/7,Heilongjiang,31,86,16
2024/6/7,Henan,73,168,76
2024/6/7,Hubei,114,282,100
2024/6/7,Hunan,67,190,29
2024/6/7,Jiangsu,45,98,33
2024/6/7,Jilin,32,83,38
2024/6/7,Liaoning,67,125,31
2024/6/7,Shaanxi,112,170,46
2024/6/7,Shandong,148,288,41
2024/6/7,Shanghai,95,181,61
2024/6/7,Shenzhen,81,159,18
2024/6/7,Sichuan,85,200,6
2024/6/7,Yunnan,61,99,-3
2024/6/7,Zhejiang,65,152,87
2024/6/8,Anhui,17,50,19
2024/6/8,Beijing,165,294,13
2024/6/8,Chongqing,109,312,56
2024/6/8,Fujian,106,303,57
2024/6/8,Guangdong,59,143,44
2024/6/8,Guangxi,86,139,34
2024/6/8,Heilongjiang,56,143,19
2024/6/8,Henan,97,186,-13
2024/6/8,Hubei,119,207,82
2024/6/8,Hunan,48,115,44
2024/6/8,Jiangsu,99,217,18
2024/6/8,Jilin,167,314,-10
2024/6/8,Liaoning,129,229,-23
2024/6/8,Shaanxi,149,241,17
2024/6/8,Shandong,22,64,8
2024/6/8,Shanghai,38,80,-1
2024/6/8,Shenzhen,17,40,6
2024/6/8,Sichuan,29,63,5
2024/6/8,Yunnan,114,217,32
2024/6/8,Zhejiang,27,71,17
2024/6/9,Anhui,124,221,31
2024/6/9,Beijing,17,45,17
2024/6/9,Chongqing,74,121,19
2024/6/9,Fujian,49,94,1
2024/6/9,Guangdong,104,218,93
2024/6/9,Guangxi,57,171,38
2024/6/9,Heilongjiang,21,40,17
2024/6/9,Henan,31,87,12
2024/6/9,Hubei,70,144,4
2024/6/9,Hunan,31,50,4
2024/6/9,Jiangsu,136,216,46
2024/6/9,Jilin,128,215,0
2024/6/9,Liaoning,121,252,28
2024/6/9,Shaanxi,128,233,90
2024/6/9,Shandong,39,86,5
2024/6/9,Shanghai,91,226,33
2024/6/9,Shenzhen,139,189,27
2024/6/9,Sichuan,32,51,-1
2024/6/9,Yunnan,65,198,62
2024/6/9,Zhejiang,119,185,0
2024/6/10,Anhui,51,103,16
2024/6/10,Beijing,152,225,43
2024/6/10,Chongqing,18,59,15
2024/6/10,Fujian,141,328,12
2024/6/10,Guangdong,98,236,20
2024/6/10,Guangxi,69,118,17
2024/6/10,Heilongjiang,72,167,14
2024/6/10,Henan,52,96,37
2024/6/10,Hubei,24,57,18
2024/6/10,Hunan,105,263,91
2024/6/10,Jiangsu,79,178,11
2024/6/10,Jilin,51,136,33
2024/6/10,Liaoning,157,302,-10
2024/6/10,Shaanxi,61,152,75
2024/6/10,Shandong,40,130,30
2024/6/10,Shanghai,56,104,24
2024/6/10,Shenzhen,15,39,10
2024/6/10,Sichuan,70,135,52
2024/6/10,Yunnan,75,130,-11
2024/6/10,Zhejiang,152,259,-23
2024/6/11,Anhui,87,199,62
2024/6/11,Beijing,39,95,10
2024/6/11,Chongqing,113,253,79
2024/6/11,Fujian,138,300,-7
2024/6/11,Guangdong,88,184,13
2024/6/11,Guangxi,97,144,16
2024/6/11,Heilongjiang,35,84,21
2024/6/11,Henan,29,51,11
2024/6/11,Hubei,81,236,24
2024/6/11,Hunan,46,150,38
2024/6/11,Jiangsu,98,202,65
2024/6/11,Jilin,27,73,8
2024/6/11,Liaoning,134,234,50
2024/6/11,Shaanxi,17,40,7
2024/6/11,Shandong,79,178,40
2024/6/11,Shanghai,94,247,46
2024/6/11,Shenzhen,34,88,45
2024/6/11,Sichuan,91,168,4
2024/6/11,Yunnan,57,117,46
2024/6/11,Zhejiang,69,139,1
2024/6/12,Anhui,35,60,-5
2024/6/12,Beijing,87,169,3
2024/6/12,Chongqing,33,63,0
2024/6/12,Fujian,58,96,-5
2024/6/12,Guangdong,58,80,12
2024/6/12,Guangxi,22,37,5
2024/6/12,Heilongjiang,143,275,53
2024/6/12,Henan,74,117,8
2024/6/12,Hubei,57,106,-1
2024/6/12,Hunan,16,35,5
2024/6/12,Jiangsu,32,60,25
2024/6/12,Jilin,63,137,26
2024/6/12,Liaoning,110,210,52
2024/6/12,Shaanxi,57,85,7
2024/6/12,Shandong,44,98,4
2024/6/12,Shanghai,89,191,95
2024/6/12,Shenzhen,24,64,10
2024/6/12,Sichuan,40,111,18
2024/6/12,Yunnan,66,130,45
2024/6/12,Zhejiang,102,212,-2
2024/6/13,Anhui,42,110,23
2024/6/13,Beijing,33,71,23
2024/6/13,Chongqing,30,59,27
2024/6/13,Fujian,44,71,2
2024/6/13,Guangdong,18,62,10
2024/6/13,Guangxi,182,240,44
2024/6/13,Heilongjiang,107,172,50
2024/6/13,Henan,77,117,12
2024/6/13,Hubei,34,83,8
2024/6/13,Hunan,85,133,0
2024/6/13,Jiangsu,17,58,11
2024/6/13,Jilin,14,34,6
2024/6/13,Liaoning,128,261,71
2024/6/13,Shaanxi,62,156,76
2024/6/13,Shandong,121,164,37
2024/6/13,Shanghai,154,325,10
2024/6/13,Shenzhen,166,268,-11
2024/6/13,Sichuan,185,281,19
2024/6/13,Yunnan,89,136,13
2024/6/13,Zhejiang,172,303,-21
2024/6/14,Anhui,115,291,29
2024/6/14,Beijing,82,247,71
2024/6/14,Chongqing,140,317,29
2024/6/14,Fujian,87,135,42
2024/6/14,Guangdong,170,334,-11
2024/6/14,Guangxi,117,188,62
2024/6/14,Heilongjiang,96,297,68
2024/6/14,Henan,96,236,44
2024/6/14,Hubei,151,271,-4
2024/6/14,Hunan,13,34,5
2024/6/14,Jiangsu,27,56,19
2024/6/14,Jilin,135,289,25
2024/6/14,Liaoning,40,70,-9
2024/6/14,Shaanxi,43,78,9
2024/6/14,Shandong,85,158,-15
2024/6/14,Shanghai,54,92,37
2024/6/14,Shenzhen,150,290,23
2024/6/14,Sichuan,170,255,9
2024/6/14,Yunnan,33,77,23
2024/6/14,Zhejiang,163,252,63
2024/6/15,Anhui,111,154,34
2024/6/15,Beijing,27,64,29
2024/6/15,Chongqing,175,293,-10
2024/6/15,Fujian,22,47,18
2024/6/15,Guangdong,86,223,116
2024/6/15,Guangxi,118,263,63
2024/6/15,Heilongjiang,54,184,30
2024/6/15,Henan,154,240,58
2024/6/15,Hubei,108,192,19
2024/6/15,Hunan,34,64,26
2024/6/15,Jiangsu,26,46,12
2024/6/15,Jilin,138,261,81
2024/6/15,Liaoning,115,341,38
2024/6/15,Shaanxi,86,182,10
2024/6/15,Shandong,41,73,0
2024/6/15,Shanghai,115,172,15
2024/6/15,Shenzhen,144,194,29
2024/6/15,Sichuan,47,145,32
2024/6/15,Yunnan,28,40,5
2024/6/15,Zhejiang,92,173,25
2024/6/16,Anhui,24,33,7
2024/6/16,Beijing,60,112,0
2024/6/16,Chongqing,20,61,9
2024/6/16,Fujian,174,303,-38
2024/6/16,Guangdong,45,132,28
2024/6/16,Guangxi,75,152,-5
2024/6/16,Heilongjiang,34,86,12
2024/6/16,Henan,102,287,29
2024/6/16,Hubei,14,30,13
2024/6/16,Hunan,18,43,18
2024/6/16,Jiangsu,52,167,33
2024/6/16,Jilin,22,67,9
2024/6/16,Liaoning,68,195,18
2024/6/16,Shaanxi,134,283,38
2024/6/16,Shandong,66,178,55
2024/6/16,Shanghai,177,288,13
2024/6/16,Shenzhen,90,234,58
2024/6/16,Sichuan,171,223,52
2024/6/16,Yunnan,37,89,30
2024/6/16,Zhejiang,85,179,19
2024/6/17,Anhui,52,116,8
2024/6/17,Beijing,72,162,79
2024/6/17,Chongqing,31,65,0
2024/6/17,Fujian,125,337,29
2024/6/17,Guangdong,48,99,42
2024/6/17,Guangxi,120,199,-7
2024/6/17,Heilongjiang,32,55,-1
2024/6/17,Henan,37,76,12
2024/6/17,Hubei,53,102,-2
2024/6/17,Hunan,65,165,15
2024/6/17,Jiangsu,37,71,-5
2024/6/17,Jilin,140,240,67
2024/6/17,Liaoning,158,280,61
2024/6/17,Shaanxi,24,49,18
2024/6/17,Shandong,42,99,23
2024/6/17,Shanghai,85,159,25
2024/6/17,Shenzhen,176,291,13
2024/6/17,Sichuan,39,90,45
2024/6/17,Yunnan,41,85,29
2024/6/17,Zhejiang,127,297,30
2024/6/18,Anhui,89,167,18
2024/6/18,Beijing,159,204,37
2024/6/18,Chongqing,130,196,50
2024/6/18,Fujian,77,195,102
2024/6/18,Guangdong,119,319,37
2024/6/18,Guangxi,87,162,55
2024/6/18,Heilongjiang,34,66,-2
2024/6/18,Henan,90,160,24
2024/6/18,Hubei,25,67,9
2024/6/18,Hunan,49,106,19
2024/6/18,Jiangsu,119,249,30
2024/6/18,Jilin,124,222,99
2024/6/18,Liaoning,113,211,39
2024/6/18,Shaanxi,55,91,-5
2024/6/18,Shandong,114,221,-4
2024/6/18,Shanghai,102,280,78
2024/6/18,Shenzhen,81,183,27
2024/6/18,Sichuan,115,164,15
2024/6/18,Yunnan,23,34,4
2024/6/18,Zhejiang,47,127,58
2024/6/19,Anhui,39,66,5
2024/6/19,Beijing,126,223,93
2024/6/19,Chongqing,63,174,13
2024/6/19,Fujian,107,243,90
2024/6/19,Guangdong,110,296,74
2024/6/19,Guangxi,39,82,33
2024/6/19,Heilongjiang,99,168,6
2024/6/19,Henan,22,53,29
2024/6/19,Hubei,52,82,21
2024/6/19,Hunan,116,195,17
2024/6/19,Jiangsu,35,68,1
2024/6/19,Jilin,121,259,69
2024/6/19,Liaoning,70,133,-5
2024/6/19,Shaanxi,62,149,8
2024/6/19,Shandong,15,44,16
2024/6/19,Shanghai,55,138,9
2024/6/19,Shenzhen,142,186,31
2024/6/19,Sichuan,104,201,86
2024/6/19,Yunnan,104,211,1
2024/6/19,Zhejiang,45,81,2
2024/6/20,Anhui,95,142,8
2024/6/20,Beijing,111,244,86
2024/6/20,Chongqing,71,137,7
2024/6/20,Fujian,125,206,10
2024/6/20,Guangdong,62,88,12
2024/6/20,Guangxi,17,27,8
2024/6/20,Heilongjiang,169,288,-11
2024/6/20,Henan,75,143,24
2024/6/20,Hubei,17,31,2
2024/6/20,Hunan,129,284,38
2024/6/20,Jiangsu,74,177,95
2024/6/20,Jilin,145,315,23
2024/6/20,Liaoning,86,160,51
2024/6/20,Shaanxi,13,36,12
2024/6/20,Shandong,124,226,68
2024/6/20,Shanghai,68,145,61
2024/6/20,Shenzhen,45,83,4
2024/6/20,Sichuan,73,201,89
2024/6/20,Yunnan,92,144,16
2024/6/20,Zhejiang,62,118,42
2024/6/21,Anhui,38,94,25
2024/6/21,Beijing,57,93,28
2024/6/21,Chongqing,74,169,91
2024/6/21,Fujian,57,151,23
2024/6/21,Guangdong,74,224,32
2024/6/21,Guangxi,91,226,33
2024/6/21,Heilongjiang,30,51,-2
2024/6/21,Henan,94,253,44
2024/6/21,Hubei,169,270,16
2024/6/21,Hunan,26,60,5
2024/6/21,Jiangsu,78,149,-13
2024/6/21,Jilin,47,87,26
2024/6/21,Liaoning,56,162,50
2024/6/21,Shaanxi,181,242,53
2024/6/21,Shandong,98,231,40
2024/6/21,Shanghai,67,194,23
2024/6/21,Shenzhen,92,219,33
2024/6/21,Sichuan,68,111,42
2024/6/21,Yunnan,49,75,7
2024/6/21,Zhejiang,19,45,18
2024/6/22,Anhui,73,177,60
2024/6/22,Beijing,88,202,45
2024/6/22,Chongqing,18,30,12
2024/6/22,Fujian,22,38,-3
2024/6/22,Guangdong,102,161,23
2024/6/22,Guangxi,144,212,29
2024/6/22,Heilongjiang,107,238,58
2024/6/22,Henan,24,49,24
2024/6/22,Hubei,104,190,-19
2024/6/22,Hunan,35,59,2
2024/6/22,Jiangsu,139,294,-9
2024/6/22,Jilin,173,253,55
2024/6/22,Liaoning,55,151,13
2024/6/22,Shaanxi,52,145,54
2024/6/22,Shandong,39,77,5
2024/6/22,Shanghai,49,112,8
2024/6/22,Shenzhen,155,231,35
2024/6/22,Sichuan,71,195,52
2024/6/22,Yunnan,28,53,20
2024/6/22,Zhejiang,31,71,32
2024/6/23,Anhui,52,92,23
2024/6/23,Beijing,90,157,-2
2024/6/23,Chongqing,117,265,2
2024/6/23,Fujian,21,36,2
2024/6/23,Guangdong,123,188,59
2024/6/23,Guangxi,127,267,71
2024/6/23,Heilongjiang,90,200,86
2024/6/23,Henan,12,30,10
2024/6/23,Hubei,156,289,29
2024/6/23,Hunan,21,67,9
2024/6/23,Jiangsu,74,122,24
2024/6/23,Jilin,144,267,83
2024/6/23,Liaoning,49,148,29
2024/6/23,Shaanxi,89,190,18
2024/6/23,Shandong,13,34,6
2024/6/23,Shanghai,66,138,5
2024/6/23,Shenzhen,119,276,7
2024/6/23,Sichuan,152,202,42
2024/6/23,Yunnan,134,197,21
2024/6/23,Zhejiang,101,263,59
2024/6/24,Anhui,29,50,-5
2024/6/24,Beijing,90,193,40
2024/6/24,Chongqing,46,151,22
2024/6/24,Fujian,81,207,26
2024/6/24,Guangdong,83,168,15
2024/6/24,Guangxi,69,178,67
2024/6/24,Heilongjiang,19,34,7
2024/6/24,Henan,90,178,10
2024/6/24,Hubei,124,313,17
2024/6/24,Hunan,148,303,11
2024/6/24,Jiangsu,80,148,0
2024/6/24,Jilin,109,306,62
2024/6/24,Liaoning,59,120,15
2024/6/24,Shaanxi,80,185,96
2024/6/24,Shandong,119,212,14
2024/6/24,Shanghai,64,151,54
2024/6/24,Shenzhen,35,47,8
2024/6/24,Sichuan,63,169,80
2024/6/24,Yunnan,101,266,53
2024/6/24,Zhejiang,135,243,-9
2024/6/25,Anhui,88,156,24
2024/6/25,Beijing,103,144,18
2024/6/25,Chongqing,26,60,15
2024/6/25,Fujian,93,147,30
2024/6/25,Guangdong,174,271,16
2024/6/25,Guangxi,30,67,10
2024/6/25,Heilongjiang,115,186,40
2024/6/25,Henan,63,95,29
2024/6/25,Hubei,91,138,33
2024/6/25,Hunan,88,123,23
2024/6/25,Jiangsu,55,118,46
2024/6/25,Jilin,91,182,61
2024/6/25,Liaoning,108,199,87
2024/6/25,Shaanxi,90,176,11
2024/6/25,Shandong,44,71,0
2024/6/25,Shanghai,90,237,81
2024/6/25,Shenzhen,148,225,37
2024/6/25,Sichuan,134,219,17
2024/6/25,Yunnan,120,253,104
2024/6/25,Zhejiang,68,186,85
2024/6/26,Anhui,83,209,29
2024/6/26,Beijing,26,37,4
2024/6/26,Chongqing,140,233,82
2024/6/26,Fujian,95,252,79
2024/6/26,Guangdong,84,186,13
2024/6/26,Guangxi,109,298,64
2024/6/26,Heilongjiang,145,235,17
2024/6/26,Henan,149,264,-3
2024/6/26,Hubei,41,68,20
2024/6/26,Hunan,152,276,31
2024/6/26,Jiangsu,21,42,9
2024/6/26,Jilin,124,338,24
2024/6/26,Liaoning,29,50,9
2024/6/26,Shaanxi,70,217,36
2024/6/26,Shandong,56,94,21
2024/6/26,Shanghai,66,135,56
2024/6/26,Shenzhen,56,139,5
2024/6/26,Sichuan,18,30,3
2024/6/26,Yunnan,128,263,104
2024/6/26,Zhejiang,62,172,16
2024/6/27,Anhui,116,219,-6
2024/6/27,Beijing,94,256,106
2024/6/27,Chongqing,76,167,14
2024/6/27,Fujian,84,172,77
2024/6/27,Guangdong,158,326,-12
2024/6/27,Guangxi,55,104,33
2024/6/27,Heilongjiang,64,117,-10
2024/6/27,Henan,131,306,10
2024/6/27,Hubei,24,39,0
2024/6/27,Hunan,94,223,30
2024/6/27,Jiangsu,75,129,22
2024/6/27,Jilin,46,97,24
2024/6/27,Liaoning,62,178,34
2024/6/27,Shaanxi,86,121,16
2024/6/27,Shandong,109,237,117
2024/6/27,Shanghai,15,48,14
2024/6/27,Shenzhen,38,71,2
2024/6/27,Sichuan,58,135,32
2024/6/27,Yunnan,90,206,31
2024/6/27,Zhejiang,109,187,47
2024/6/28,Anhui,131,298,8
2024/6/28,Beijing,44,67,5
2024/6/28,Chongqing,145,260,-17
2024/6/28,Fujian,107,261,97
2024/6/28,Guangdong,101,156,48
2024/6/28,Guangxi,120,172,31
2024/6/28,Heilongjiang,12,27,16
2024/6/28,Henan,77,203,79
2024/6/28,Hubei,58,115,2
2024/6/28,Hunan,28,59,20
2024/6/28,Jiangsu,171,274,43
2024/6/28,Jilin,148,281,16
2024/6/28,Liaoning,145,220,13
2024/6/28,Shaanxi,143,226,19
2024/6/28,Shandong,54,131,34
2024/6/28,Shanghai,95,180,76
2024/6/28,Shenzhen,24,39,9
2024/6/28,Sichuan,105,175,31
2024/6/28,Yunnan,101,203,25
2024/6/28,Zhejiang,135,180,45
2024/6/29,Anhui,41,109,12
2024/6/29,Beijing,56,115,11
2024/6/29,Chongqing,124,254,104
2024/6/29,Fujian,120,253,51
2024/6/29,Guangdong,32,84,11
2024/6/29,Guangxi,119,270,83
2024/6/29,Heilongjiang,131,231,77
2024/6/29,Henan,64,88,11
2024/6/29,Hubei,39,70,17
2024/6/29,Hunan,17,40,19
2024/6/29,Jiangsu,42,92,31
2024/6/29,Jilin,43,103,34
2024/6/29,Liaoning,59,125,-4
2024/6/29,Shaanxi,110,173,6
2024/6/29,Shandong,107,148,38
2024/6/29,Shanghai,116,300,20
2024/6/29,Shenzhen,24,46,11
2024/6/29,Sichuan,24,42,4
2024/6/29,Yunnan,59,136,11
2024/6/29,Zhejiang,79,150,-11
