Date,Region,Air Shipment Cost,Sea Shipment Cost,Rail Shipment Cost
2024/2/26,Guangxi,6720,7893,8105
2024/2/27,Guangxi,6102,5543,3580
2024/2/28,Guangxi,6225,9619,2911
2024/3/1,Guangxi,1526,9144,7732
2024/3/2,Guangxi,1165,9166,6384
2024/3/3,Guangxi,5177,7039,7474
2024/3/4,Guangxi,3266,5290,8722
2024/3/5,Guangxi,3465,7692,6864
2024/3/6,Guangxi,3133,4640,2654
2024/3/7,Guangxi,5506,6508,4095
2024/3/8,Guangxi,3348,9061,5101
2024/3/9,Guangxi,3571,3471,6615
2024/3/10,Guangxi,3524,4369,4321
2024/3/11,Guangxi,3126,5389,6114
2024/3/12,Guangxi,1748,7875,8990
2024/3/13,Guangxi,1733,2995,2765
2024/3/14,Guangxi,1166,2170,4882
2024/3/15,Guangxi,6035,9244,8857
2024/3/16,Guangxi,1645,5486,7715
2024/3/17,Guangxi,6278,3292,5025
2024/3/18,Guangxi,6246,5387,4238
2024/3/19,Guangxi,7969,8414,7159
2024/3/20,Guangxi,6689,3229,4487
2024/3/21,Guangxi,4711,3853,5140
2024/3/22,Guangxi,3043,2138,8603
2024/3/23,Guangxi,4106,8213,8851
2024/3/24,Guangxi,2513,2335,2975
2024/3/25,Guangxi,1089,5391,3015
2024/3/26,Guangxi,1283,4804,3763
2024/3/27,Guangxi,5456,9836,8663
2024/3/28,Guangxi,7852,8341,8873
2024/3/29,Guangxi,4889,8430,4038
2024/3/30,Guangxi,1087,2935,4426
2024/3/31,Guangxi,6767,4090,5135
2024/4/1,Guangxi,1734,2412,6004
2024/4/2,Guangxi,1113,6772,2301
2024/4/3,Guangxi,5619,3071,7322
2024/4/4,Guangxi,2365,4381,2315
2024/4/5,Guangxi,6761,4351,6282
2024/4/6,Guangxi,6665,8368,5847
2024/4/7,Guangxi,7673,7408,7956
2024/4/8,Guangxi,6560,4904,4920
2024/4/9,Guangxi,1293,7261,3225
2024/4/10,Guangxi,4588,8968,1695
2024/4/11,Guangxi,3589,9021,1999
2024/4/12,Guangxi,3966,8610,5417
2024/4/13,Guangxi,1794,8844,2890
2024/4/14,Guangxi,3064,4021,2317
2024/4/15,Guangxi,6072,2692,2693
2024/4/16,Guangxi,1210,9146,8383
2024/4/17,Guangxi,2758,9375,2868
2024/4/18,Guangxi,2451,6417,5646
2024/4/19,Guangxi,2186,5269,6816
2024/4/20,Guangxi,1727,8732,3333
2024/4/21,Guangxi,7894,4432,8128
2024/4/22,Guangxi,7154,3974,1737
2024/4/23,Guangxi,7552,6479,5329
2024/4/24,Guangxi,4346,2980,6354
2024/4/25,Guangxi,7384,3839,8068
2024/4/26,Guangxi,7313,6066,7828
2024/4/27,Guangxi,3340,9122,5914
2024/4/28,Guangxi,1025,5362,8081
2024/4/29,Guangxi,7676,7442,1974
2024/4/30,Guangxi,7334,2046,4762
2024/5/1,Guangxi,2536,3431,6547
2024/5/2,Guangxi,6539,4488,8997
2024/5/3,Guangxi,4728,6531,5067
2024/5/4,Guangxi,7989,8099,8696
2024/5/5,Guangxi,3317,4179,3883
2024/5/6,Guangxi,7984,3988,7785
2024/5/7,Guangxi,4862,7548,6860
2024/5/8,Guangxi,5862,5710,6209
2024/5/9,Guangxi,7593,9292,8437
2024/5/10,Guangxi,7631,9349,3991
2024/5/11,Guangxi,2941,3134,6012
2024/5/12,Guangxi,7073,7968,6915
2024/5/13,Guangxi,3473,8540,1884
2024/5/14,Guangxi,1221,3870,6618
2024/5/15,Guangxi,4113,4394,2496
2024/5/16,Guangxi,4141,6036,5287
2024/5/17,Guangxi,1612,8644,7737
2024/5/18,Guangxi,4943,9710,6373
2024/5/19,Guangxi,2392,9862,3868
2024/5/20,Guangxi,3830,8644,7956
2024/5/21,Guangxi,1200,7610,3081
2024/5/22,Guangxi,4340,4066,1812
2024/5/23,Guangxi,1770,3574,7347
2024/5/24,Guangxi,5551,6027,6091
2024/5/25,Guangxi,2055,9166,4056
2024/5/26,Guangxi,4412,9815,7302
2024/5/27,Guangxi,6050,9282,5573
2024/5/28,Guangxi,5599,9627,2563
2024/5/29,Guangxi,3138,5999,3381
2024/5/30,Guangxi,5534,4194,1792
2024/5/31,Guangxi,2020,9200,7664
2024/6/1,Guangxi,6728,3137,6469
2024/6/2,Guangxi,4679,6994,1985
2024/6/3,Guangxi,1400,6189,2415
2024/6/4,Guangxi,4710,4644,5488
2024/6/5,Guangxi,6877,4384,2787
2024/6/6,Guangxi,2773,3566,8948
2024/6/7,Guangxi,1216,3571,4775
2024/6/8,Guangxi,3113,4078,2894
2024/6/9,Guangxi,4049,4991,5646
2024/6/10,Guangxi,7202,5213,5041
2024/6/11,Guangxi,5422,6197,6127
2024/6/12,Guangxi,7406,5477,6379
2024/6/13,Guangxi,3559,7078,5781
2024/6/14,Guangxi,7374,4359,2149
2024/6/15,Guangxi,7914,4245,2801
2024/6/16,Guangxi,3764,2771,2402
2024/6/17,Guangxi,2098,6962,7112
2024/6/18,Guangxi,1061,3905,5503
2024/6/19,Guangxi,4750,7982,8070
2024/6/20,Guangxi,4342,8454,6844
2024/6/21,Guangxi,2914,4238,2780
2024/6/22,Guangxi,3791,5077,7311
2024/6/23,Guangxi,4034,2820,6991
2024/6/24,Guangxi,4775,8950,5980
2024/6/25,Guangxi,6939,2156,7771
2024/6/26,Guangxi,5524,3007,2777
2024/6/27,Guangxi,2500,6642,6910
2024/6/28,Guangxi,2462,4320,2587
2024/6/29,Guangxi,3959,9651,2621
2024/1/1,Jilin,3123,3525,3864
2024/1/2,Jilin,1892,4967,8813
2024/1/3,Jilin,7062,3416,5101
2024/1/4,Jilin,3811,2775,4845
2024/1/5,Jilin,6406,7345,7123
2024/1/6,Jilin,7111,9435,5707
2024/1/7,Jilin,6424,7187,8860
2024/1/8,Jilin,2431,8549,2203
2024/1/9,Jilin,2591,3001,2206
2024/1/10,Jilin,7201,7191,4882
2024/1/11,Jilin,5634,5514,6208
2024/1/12,Jilin,6486,3317,1940
2024/1/13,Jilin,3248,5751,1801
2024/1/14,Jilin,5126,3163,4525
2024/1/15,Jilin,3866,6323,2163
2024/1/16,Jilin,3728,3286,7883
2024/1/17,Jilin,4892,2119,5876
2024/1/18,Jilin,4483,4200,6964
2024/1/19,Jilin,3902,4231,5001
2024/1/20,Jilin,4811,8359,4146
2024/1/21,Jilin,7985,5271,8727
2024/1/22,Jilin,7819,6886,5811
2024/1/23,Jilin,4399,5593,8004
2024/1/24,Jilin,3438,5683,3855
2024/1/25,Jilin,4262,2599,6102
2024/1/26,Jilin,3713,7695,1696
2024/1/27,Jilin,3636,7209,5245
2024/1/28,Jilin,7027,2386,6174
2024/1/29,Jilin,2771,9928,8300
2024/1/30,Jilin,4381,2540,2359
2024/1/31,Jilin,2921,6747,4396
2024/2/1,Jilin,7965,5061,8622
2024/2/2,Jilin,5486,4629,5472
2024/2/3,Jilin,6270,8822,3598
2024/2/4,Jilin,2695,5513,8891
2024/2/5,Jilin,6938,2855,1516
2024/2/6,Jilin,6538,3488,6051
2024/2/7,Jilin,6413,7393,4511
2024/2/8,Jilin,1442,7417,2521
2024/2/9,Jilin,2634,5640,8353
2024/2/10,Jilin,3358,6707,6453
2024/2/11,Jilin,1719,7555,7340
2024/2/12,Jilin,6581,9495,5294
2024/2/13,Jilin,6750,6947,8183
2024/2/14,Jilin,1069,4636,8035
2024/2/15,Jilin,5851,3215,5492
2024/2/16,Jilin,1970,7649,2109
2024/2/17,Jilin,1587,5271,5324
2024/2/18,Jilin,1441,7474,7062
2024/2/19,Jilin,4580,3260,2784
2024/2/20,Jilin,5864,7477,7112
2024/2/21,Jilin,4355,9389,1950
2024/2/22,Jilin,2222,3661,3356
2024/2/23,Jilin,2549,8024,7153
2024/2/24,Jilin,4561,7287,5790
2024/2/25,Jilin,2312,8746,4162
2024/2/26,Jilin,5985,9048,8709
2024/2/27,Jilin,6185,4216,5156
2024/2/28,Jilin,6616,8002,3004
2024/3/1,Jilin,7166,7441,6802
2024/3/2,Jilin,3605,7352,7715
2024/3/3,Jilin,5823,5934,6341
2024/3/4,Jilin,6209,9678,7213
2024/3/5,Jilin,4640,2384,3065
2024/3/6,Jilin,4527,9889,7195
2024/3/7,Jilin,2715,4358,4054
2024/3/8,Jilin,1107,3749,4690
2024/3/9,Jilin,7915,3982,8990
2024/3/10,Jilin,7925,9886,8874
2024/3/11,Jilin,1352,9932,7724
2024/3/12,Jilin,4129,2249,2491
2024/3/13,Jilin,3699,5210,2351
2024/3/14,Jilin,1735,5852,4114
2024/3/15,Jilin,4215,2619,3463
2024/3/16,Jilin,6984,9836,4473
2024/3/17,Jilin,5075,9443,6543
2024/3/18,Jilin,5962,4508,5935
2024/3/19,Jilin,3854,5835,3662
2024/3/20,Jilin,2609,6048,8639
2024/3/21,Jilin,6882,9682,5974
2024/3/22,Jilin,7103,2639,4271
2024/3/23,Jilin,4648,6555,5342
2024/3/24,Jilin,5530,5067,7988
2024/3/25,Jilin,6274,6817,1869
2024/3/26,Jilin,3778,5306,8173
2024/3/27,Jilin,4550,9961,2024
2024/3/28,Jilin,7809,8257,4325
2024/3/29,Jilin,3817,5458,4802
2024/3/30,Jilin,2159,6495,3591
2024/3/31,Jilin,7067,6157,2760
2024/4/1,Jilin,6578,6166,7478
2024/4/2,Jilin,3690,8509,4363
2024/4/3,Jilin,3248,6224,7161
2024/4/4,Jilin,1531,6877,5880
2024/4/5,Jilin,5191,4082,7978
2024/4/6,Jilin,5552,9449,7470
2024/4/7,Jilin,3973,4253,4528
2024/4/8,Jilin,2236,9950,7894
2024/4/9,Jilin,4952,7392,7672
2024/4/10,Jilin,5142,2604,6881
2024/4/11,Jilin,6077,7510,3045
2024/4/12,Jilin,7396,3634,2926
2024/4/13,Jilin,5549,2033,1525
2024/4/14,Jilin,1384,3353,6974
2024/4/15,Jilin,4094,2947,6695
2024/4/16,Jilin,1262,2840,6986
2024/4/17,Jilin,1847,8269,4452
2024/4/18,Jilin,4192,3861,3402
2024/4/19,Jilin,3229,7883,8927
2024/4/20,Jilin,2045,5462,7103
2024/4/21,Jilin,6913,8020,5935
2024/4/22,Jilin,1315,5218,5757
2024/4/23,Jilin,3097,6302,5709
2024/4/24,Jilin,3218,9178,4126
2024/4/25,Jilin,7369,9433,3778
2024/4/26,Jilin,2524,8291,1879
2024/4/27,Jilin,7063,8275,5225
2024/4/28,Jilin,6586,4916,5149
2024/4/29,Jilin,6120,7170,8010
2024/4/30,Jilin,6975,6671,2430
2024/5/1,Jilin,1598,2657,3956
2024/5/2,Jilin,3794,5552,2626
2024/5/3,Jilin,4257,6088,4150
2024/5/4,Jilin,2236,2395,3323
2024/5/5,Jilin,1775,3332,2883
2024/5/6,Jilin,5700,9701,6987
2024/5/7,Jilin,5509,5036,4531
2024/5/8,Jilin,1168,9245,8928
2024/5/9,Jilin,1806,5680,3481
2024/5/10,Jilin,1844,2326,3901
2024/5/11,Jilin,6703,3494,3420
2024/5/12,Jilin,4465,6336,7710
2024/5/13,Jilin,1765,6027,3504
2024/5/14,Jilin,6411,9367,6019
2024/5/15,Jilin,2511,8047,8702
2024/5/16,Jilin,7151,3828,1897
2024/5/17,Jilin,6446,7559,8640
2024/5/18,Jilin,5131,9395,5268
2024/5/19,Jilin,6906,6741,4011
2024/5/20,Jilin,2395,3446,4728
2024/5/21,Jilin,1255,9498,4363
2024/5/22,Jilin,6003,6056,1981
2024/5/23,Jilin,3878,5741,5332
2024/5/24,Jilin,3983,9846,2249
2024/5/25,Jilin,2604,2733,4235
2024/5/26,Jilin,7462,9808,5012
2024/5/27,Jilin,2436,8440,1667
2024/5/28,Jilin,3473,8415,4769
2024/5/29,Jilin,2865,9464,6372
2024/5/30,Jilin,7909,7777,8526
2024/5/31,Jilin,3662,2829,3236
2024/6/1,Jilin,4992,5340,6697
2024/6/2,Jilin,6401,4103,3102
2024/6/3,Jilin,5533,5017,8136
2024/6/4,Jilin,4136,5250,2077
2024/6/5,Jilin,1541,5308,7005
2024/6/6,Jilin,6290,5230,8133
2024/6/7,Jilin,5573,3123,8968
2024/6/8,Jilin,2596,4142,8194
2024/6/9,Jilin,4098,3384,5915
2024/6/10,Jilin,1106,8699,7256
2024/6/11,Jilin,6850,7832,4230
2024/6/12,Jilin,3266,3202,7556
2024/6/13,Jilin,3280,4656,3946
2024/6/14,Jilin,6109,2102,2762
2024/6/15,Jilin,4463,8629,5450
2024/6/16,Jilin,1296,7744,6529
2024/6/17,Jilin,1760,5356,6468
2024/6/18,Jilin,3058,2852,6998
2024/6/19,Jilin,6860,3343,8292
2024/6/20,Jilin,6438,4484,3155
2024/6/21,Jilin,7586,2456,5105
2024/6/22,Jilin,7236,3911,8448
2024/6/23,Jilin,7771,4579,3513
2024/6/24,Jilin,4314,7462,1774
2024/6/25,Jilin,6679,5554,3245
2024/6/26,Jilin,1467,9820,8484
2024/6/27,Jilin,3833,2343,6465
2024/6/28,Jilin,1816,8537,4506
2024/6/29,Jilin,5657,4865,2165
2024/1/1,Liaoning,2522,3047,1838
2024/1/2,Liaoning,2113,4862,4892
2024/1/3,Liaoning,2314,5945,5111
2024/1/4,Liaoning,5699,2694,1820
2024/1/5,Liaoning,2409,8123,8764
2024/1/6,Liaoning,2413,6511,6858
2024/1/7,Liaoning,7167,2413,1729
2024/1/8,Liaoning,7528,3164,8946
2024/1/9,Liaoning,7371,2074,5164
2024/1/10,Liaoning,7129,8206,4823
2024/1/11,Liaoning,4313,8642,8300
2024/1/12,Liaoning,1691,7249,5377
2024/1/13,Liaoning,5414,9349,4821
2024/1/14,Liaoning,2090,4470,8161
2024/1/15,Liaoning,5802,8722,8822
2024/1/16,Liaoning,2635,6856,4406
2024/1/17,Liaoning,5154,4943,8721
2024/1/18,Liaoning,7585,9709,4349
2024/1/19,Liaoning,5698,5300,3000
2024/1/20,Liaoning,2024,5802,1678
2024/1/21,Liaoning,3156,7497,4105
2024/1/22,Liaoning,7733,3720,7523
2024/1/23,Liaoning,1291,2604,5946
2024/1/24,Liaoning,1716,8973,7266
2024/1/25,Liaoning,4669,9230,7777
2024/1/26,Liaoning,4903,8935,3406
2024/1/27,Liaoning,2123,8875,4514
2024/1/28,Liaoning,3258,6704,3420
2024/1/29,Liaoning,1095,3403,5450
2024/1/30,Liaoning,3353,8525,2417
2024/1/31,Liaoning,2938,7143,3867
2024/2/1,Liaoning,4542,9238,6487
2024/2/2,Liaoning,1744,4841,5499
2024/2/3,Liaoning,7689,5173,7025
2024/2/4,Liaoning,5617,7400,2206
2024/2/5,Liaoning,7937,9778,2916
2024/2/6,Liaoning,5826,8459,5722
2024/2/7,Liaoning,2218,3733,8359
2024/2/8,Liaoning,7352,7197,2607
2024/2/9,Liaoning,3636,5896,3792
2024/2/10,Liaoning,3384,4236,5346
2024/2/11,Liaoning,4060,6993,4037
2024/2/12,Liaoning,5951,7690,5428
2024/2/13,Liaoning,4107,4548,5814
2024/2/14,Liaoning,2919,4584,2116
2024/2/15,Liaoning,3570,7603,4878
2024/2/16,Liaoning,7083,8956,5230
2024/2/17,Liaoning,4955,9937,4097
2024/2/18,Liaoning,1260,6935,4281
2024/2/19,Liaoning,5432,5883,5967
2024/2/20,Liaoning,6825,6993,2312
2024/2/21,Liaoning,5803,9643,7690
2024/2/22,Liaoning,4044,4794,2044
2024/2/23,Liaoning,7323,8958,2790
2024/2/24,Liaoning,4891,4199,8629
2024/2/25,Liaoning,5524,7257,8407
2024/2/26,Liaoning,1752,3823,5071
2024/2/27,Liaoning,2773,8251,4197
2024/2/28,Liaoning,5221,3026,1621
2024/3/1,Liaoning,5029,3741,4530
2024/3/2,Liaoning,7354,8474,6225
2024/3/3,Liaoning,3327,5478,5055
2024/3/4,Liaoning,2758,7927,7739
2024/3/5,Liaoning,5836,4050,1997
2024/3/6,Liaoning,3425,9856,8899
2024/3/7,Liaoning,6591,6525,2851
2024/3/8,Liaoning,2660,9909,4377
2024/3/9,Liaoning,1024,6623,7520
2024/3/10,Liaoning,5874,5687,4980
2024/3/11,Liaoning,4177,5238,1851
2024/3/12,Liaoning,3734,8601,4022
2024/3/13,Liaoning,6399,6586,8683
2024/3/14,Liaoning,6360,9734,4133
2024/3/15,Liaoning,2631,5398,4376
2024/3/16,Liaoning,3644,7823,6510
2024/3/17,Liaoning,5132,2620,2683
2024/3/18,Liaoning,7682,7415,2551
2024/3/19,Liaoning,3488,8186,7442
2024/3/20,Liaoning,5846,5828,2914
2024/3/21,Liaoning,1001,5223,8069
2024/3/22,Liaoning,1111,4908,7500
2024/3/23,Liaoning,2153,7520,5601
2024/3/24,Liaoning,5732,6758,7179
2024/3/25,Liaoning,2261,9742,3071
2024/3/26,Liaoning,1693,2686,2100
2024/3/27,Liaoning,4056,3205,6702
2024/3/28,Liaoning,5147,2668,5489
2024/3/29,Liaoning,5427,5789,6779
2024/3/30,Liaoning,5769,8690,8108
2024/3/31,Liaoning,4179,2241,3802
2024/4/1,Liaoning,7014,8538,3466
2024/4/2,Liaoning,3553,5404,4919
2024/4/3,Liaoning,4076,9787,6696
2024/4/4,Liaoning,6671,7317,7925
2024/4/5,Liaoning,4593,4548,2780
2024/4/6,Liaoning,4387,7148,6088
2024/4/7,Liaoning,6927,4033,2098
2024/4/8,Liaoning,7041,3329,6657
2024/4/9,Liaoning,5243,9844,6629
2024/4/10,Liaoning,5276,4641,7290
2024/4/11,Liaoning,3693,2790,2958
2024/4/12,Liaoning,1088,5040,8505
2024/4/13,Liaoning,2459,3883,6331
2024/4/14,Liaoning,3388,6342,5506
2024/4/15,Liaoning,5130,4608,4070
2024/4/16,Liaoning,5520,4539,3093
2024/4/17,Liaoning,4993,8064,8748
2024/4/18,Liaoning,5280,7723,5151
2024/4/19,Liaoning,7994,3667,2368
2024/4/20,Liaoning,2422,5707,5877
2024/4/21,Liaoning,4941,9838,3462
2024/4/22,Liaoning,4300,4857,8574
2024/4/23,Liaoning,6205,9194,4992
2024/4/24,Liaoning,6912,3573,5550
2024/4/25,Liaoning,3552,4147,7589
2024/4/26,Liaoning,6638,4459,7639
2024/4/27,Liaoning,7610,8650,7382
2024/4/28,Liaoning,1143,6718,4257
2024/4/29,Liaoning,6147,6956,3927
2024/4/30,Liaoning,3319,5233,6331
2024/5/1,Liaoning,1488,2338,1831
2024/5/2,Liaoning,5075,3877,1721
2024/5/3,Liaoning,1033,4654,8245
2024/5/4,Liaoning,4691,2598,6173
2024/5/5,Liaoning,3551,3304,3765
2024/5/6,Liaoning,3128,7386,2529
2024/5/7,Liaoning,5979,5519,5521
2024/5/8,Liaoning,5551,6473,6488
2024/5/9,Liaoning,5788,6102,4407
2024/5/10,Liaoning,5051,9750,2921
2024/5/11,Liaoning,7945,8836,8021
2024/5/12,Liaoning,7523,4471,7051
2024/5/13,Liaoning,2306,6410,1648
2024/5/14,Liaoning,6497,7220,4113
2024/5/15,Liaoning,1574,4010,7267
2024/5/16,Liaoning,2338,4850,5204
2024/5/17,Liaoning,3769,4688,8401
2024/5/18,Liaoning,4437,3950,2850
2024/5/19,Liaoning,2902,3815,4493
2024/5/20,Liaoning,3640,3831,4510
2024/5/21,Liaoning,4193,8594,6789
2024/5/22,Liaoning,2316,5406,2355
2024/5/23,Liaoning,6803,2720,1852
2024/5/24,Liaoning,7633,6116,6423
2024/5/25,Liaoning,7358,5227,3836
2024/5/26,Liaoning,5968,8363,8896
2024/5/27,Liaoning,2207,5620,5433
2024/5/28,Liaoning,4947,8054,7783
2024/5/29,Liaoning,1236,7006,1859
2024/5/30,Liaoning,2465,4402,3631
2024/5/31,Liaoning,7038,4188,8337
2024/6/1,Liaoning,3455,5203,6383
2024/6/2,Liaoning,2584,8185,1729
2024/6/3,Liaoning,4025,8071,1588
2024/6/4,Liaoning,5551,4899,7234
2024/6/5,Liaoning,2334,5414,4112
2024/6/6,Liaoning,3190,3865,3973
2024/6/7,Liaoning,7969,7010,7479
2024/6/8,Liaoning,5763,6049,8249
2024/6/9,Liaoning,4557,8205,5563
2024/6/10,Liaoning,2033,8861,4726
2024/6/11,Liaoning,1491,3052,4500
2024/6/12,Liaoning,7644,7691,3360
2024/6/13,Liaoning,5217,8828,7015
2024/6/14,Liaoning,4336,6225,6236
2024/6/15,Liaoning,7552,5918,8162
2024/6/16,Liaoning,6030,7661,1959
2024/6/17,Liaoning,6191,6702,3750
2024/6/18,Liaoning,6176,9097,5419
2024/6/19,Liaoning,3171,4746,5368
2024/6/20,Liaoning,2037,3611,3365
2024/6/21,Liaoning,3137,3509,5520
2024/6/22,Liaoning,2203,7809,2607
2024/6/23,Liaoning,7813,5448,6500
2024/6/24,Liaoning,4018,7711,5807
2024/6/25,Liaoning,2421,6997,2300
2024/6/26,Liaoning,4897,6626,8111
2024/6/27,Liaoning,5433,6731,3219
2024/6/28,Liaoning,5475,8889,7067
2024/6/29,Liaoning,7921,6729,2478
2024/1/1,Heilongjiang,3073,6730,5486
2024/1/2,Heilongjiang,1360,3830,3333
2024/1/3,Heilongjiang,7190,7485,2220
2024/1/4,Heilongjiang,1318,8109,4346
2024/1/5,Heilongjiang,5400,7070,2637
2024/1/6,Heilongjiang,3053,8372,8694
2024/1/7,Heilongjiang,1404,4477,7305
2024/1/8,Heilongjiang,5100,3275,3779
2024/1/9,Heilongjiang,6897,8002,5809
2024/1/10,Heilongjiang,6345,3917,4538
2024/1/11,Heilongjiang,3177,2491,2426
2024/1/12,Heilongjiang,7036,2746,3708
2024/1/13,Heilongjiang,4968,3235,6396
2024/1/14,Heilongjiang,3233,3152,7742
2024/1/15,Heilongjiang,5443,8401,6525
2024/1/16,Heilongjiang,3685,4349,5911
2024/1/17,Heilongjiang,4842,6168,2334
2024/1/18,Heilongjiang,4530,8498,7235
2024/1/19,Heilongjiang,2989,8260,8948
2024/1/20,Heilongjiang,1741,3818,7882
2024/1/21,Heilongjiang,7446,7855,4655
2024/1/22,Heilongjiang,2878,3272,5126
2024/1/23,Heilongjiang,2898,9538,1879
2024/1/24,Heilongjiang,1772,5809,8666
2024/1/25,Heilongjiang,3904,8135,8982
2024/1/26,Heilongjiang,2904,2945,7742
2024/1/27,Heilongjiang,7492,7778,1636
2024/1/28,Heilongjiang,1612,7018,2780
2024/1/29,Heilongjiang,3538,2540,3052
2024/1/30,Heilongjiang,2665,7514,8984
2024/1/31,Heilongjiang,6225,6226,8219
2024/2/1,Heilongjiang,2580,5728,6660
2024/2/2,Heilongjiang,2932,2830,2743
2024/2/3,Heilongjiang,2735,2997,5408
2024/2/4,Heilongjiang,6066,7320,3595
2024/2/5,Heilongjiang,6751,2741,3340
2024/2/6,Heilongjiang,7589,6098,3571
2024/2/7,Heilongjiang,1692,3031,3383
2024/2/8,Heilongjiang,1014,6784,5281
2024/2/9,Heilongjiang,3504,7126,7988
2024/2/10,Heilongjiang,6339,8644,6571
2024/2/11,Heilongjiang,6952,7168,2467
2024/2/12,Heilongjiang,1751,9069,5241
2024/2/13,Heilongjiang,7495,5503,8728
2024/2/14,Heilongjiang,6711,2265,5454
2024/2/15,Heilongjiang,4525,2459,8176
2024/2/16,Heilongjiang,6133,8512,5253
2024/2/17,Heilongjiang,2677,6603,6722
2024/2/18,Heilongjiang,4017,8919,8205
2024/2/19,Heilongjiang,5631,6159,4809
2024/2/20,Heilongjiang,7583,5251,5834
2024/2/21,Heilongjiang,7205,3091,4475
2024/2/22,Heilongjiang,6321,9152,5550
2024/2/23,Heilongjiang,7324,5894,3518
2024/2/24,Heilongjiang,6579,2356,1698
2024/2/25,Heilongjiang,7695,2743,2144
2024/2/26,Heilongjiang,7491,4611,6294
2024/2/27,Heilongjiang,1459,3798,1661
2024/2/28,Heilongjiang,6212,5364,8847
2024/3/1,Heilongjiang,2749,2833,1800
2024/3/2,Heilongjiang,5021,9160,7344
2024/3/3,Heilongjiang,7900,4346,3831
2024/3/4,Heilongjiang,4437,8557,4028
2024/3/5,Heilongjiang,1063,4536,2787
2024/3/6,Heilongjiang,1974,5233,7909
2024/3/7,Heilongjiang,2890,7341,1824
2024/3/8,Heilongjiang,1652,4807,2228
2024/3/9,Heilongjiang,5442,7363,3969
2024/3/10,Heilongjiang,1997,2463,8905
2024/3/11,Heilongjiang,1557,6232,7570
2024/3/12,Heilongjiang,1653,3092,7650
2024/3/13,Heilongjiang,2300,5999,1726
2024/3/14,Heilongjiang,1552,5274,7317
2024/3/15,Heilongjiang,1320,6277,4969
2024/3/16,Heilongjiang,1124,6648,8033
2024/3/17,Heilongjiang,7031,5698,7040
2024/3/18,Heilongjiang,4094,2955,2913
2024/3/19,Heilongjiang,2566,9163,6975
2024/3/20,Heilongjiang,1037,4906,2617
2024/3/21,Heilongjiang,2303,5731,2406
2024/3/22,Heilongjiang,3935,8690,6368
2024/3/23,Heilongjiang,4369,6522,7969
2024/3/24,Heilongjiang,2291,3649,3770
2024/3/25,Heilongjiang,1405,5938,6811
2024/3/26,Heilongjiang,7630,9416,2760
2024/3/27,Heilongjiang,1670,6646,6581
2024/3/28,Heilongjiang,3423,6003,6913
2024/3/29,Heilongjiang,3383,5124,6015
2024/3/30,Heilongjiang,5606,9420,8629
2024/3/31,Heilongjiang,7723,2094,7016
2024/4/1,Heilongjiang,3569,3033,7127
2024/4/2,Heilongjiang,1726,8343,7557
2024/4/3,Heilongjiang,4093,3253,8397
2024/4/4,Heilongjiang,6268,5501,2970
2024/4/5,Heilongjiang,5198,6252,2659
2024/4/6,Heilongjiang,3900,7911,7220
2024/4/7,Heilongjiang,7365,7019,8849
2024/4/8,Heilongjiang,3181,2560,3763
2024/4/9,Heilongjiang,6117,6247,3178
2024/4/10,Heilongjiang,4232,6267,2643
2024/4/11,Heilongjiang,7873,9319,5632
2024/4/12,Heilongjiang,1969,5818,8833
2024/4/13,Heilongjiang,3754,7521,8684
2024/4/14,Heilongjiang,5049,3341,3683
2024/4/15,Heilongjiang,1971,4557,7194
2024/4/16,Heilongjiang,2417,9567,2796
2024/4/17,Heilongjiang,2755,2312,5836
2024/4/18,Heilongjiang,3676,4717,7975
2024/4/19,Heilongjiang,4494,7889,7598
2024/4/20,Heilongjiang,3835,9344,3123
2024/4/21,Heilongjiang,7357,6877,1592
2024/4/22,Heilongjiang,1535,4842,1932
2024/4/23,Heilongjiang,4631,6606,8648
2024/4/24,Heilongjiang,6569,9514,5187
2024/4/25,Heilongjiang,1481,8823,7730
2024/4/26,Heilongjiang,3839,7035,3650
2024/4/27,Heilongjiang,2470,5568,4811
2024/4/28,Heilongjiang,5850,2860,7911
2024/4/29,Heilongjiang,5885,3651,5163
2024/4/30,Heilongjiang,2313,8514,1793
2024/5/1,Heilongjiang,1330,2773,5015
2024/5/2,Heilongjiang,4150,4350,8833
2024/5/3,Heilongjiang,5924,7573,8231
2024/5/4,Heilongjiang,1115,5021,1504
2024/5/5,Heilongjiang,3738,8836,5941
2024/5/6,Heilongjiang,5958,2081,7000
2024/5/7,Heilongjiang,6709,9392,8058
2024/5/8,Heilongjiang,7023,5471,7417
2024/5/9,Heilongjiang,4187,6173,2315
2024/5/10,Heilongjiang,3882,5101,4301
2024/5/11,Heilongjiang,6234,5976,4872
2024/5/12,Heilongjiang,6872,5270,5731
2024/5/13,Heilongjiang,7913,6071,6034
2024/5/14,Heilongjiang,5662,7482,6430
2024/5/15,Heilongjiang,5416,2814,2156
2024/5/16,Heilongjiang,7203,7423,4945
2024/5/17,Heilongjiang,5213,8563,5865
2024/5/18,Heilongjiang,2115,6859,5491
2024/5/19,Heilongjiang,1887,7046,7495
2024/5/20,Heilongjiang,5563,2952,7455
2024/5/21,Heilongjiang,5188,5524,7025
2024/5/22,Heilongjiang,5887,4997,5427
2024/5/23,Heilongjiang,7055,2048,8129
2024/5/24,Heilongjiang,1349,6738,4940
2024/5/25,Heilongjiang,6716,3088,7454
