Date,Region,Air Shipment Cost,Sea Shipment Cost,Rail Shipment Cost
2024/10/26,Guangxi,6574,7909,8668
2024/10/27,Guangxi,7830,7913,8339
2024/10/28,Guangxi,4192,5741,5553
2024/11/1,Guangxi,4042,7248,3288
2024/11/2,Guangxi,3772,6322,8999
2024/11/3,Guangxi,1070,8412,2124
2024/11/4,Guangxi,2952,8561,2858
2024/11/5,Guangxi,4535,5153,1731
2024/11/6,Guangxi,5086,7974,3525
2024/11/7,Guangxi,3203,4641,2343
2024/11/8,Guangxi,4786,9953,6388
2024/11/9,Guangxi,1468,7617,7158
2024/11/10,Guangxi,5596,8810,3249
2024/11/11,Guangxi,7912,6815,2372
2024/11/12,Guangxi,2941,5015,4204
2024/11/13,Guangxi,5381,5864,1724
2024/11/14,Guangxi,2465,2984,4874
2024/11/15,Guangxi,6275,4050,3927
2024/11/16,Guangxi,6995,5625,6285
2024/11/17,Guangxi,2839,6943,1897
2024/11/18,Guangxi,3521,3397,2959
2024/11/19,Guangxi,4065,9422,1576
2024/11/20,Guangxi,4272,2046,3164
2024/11/21,Guangxi,3281,7649,5150
2024/11/22,Guangxi,1599,8001,6990
2024/11/23,Guangxi,4733,6276,8526
2024/11/24,Guangxi,1243,7814,2650
2024/11/25,Guangxi,7096,6189,5298
2024/11/26,Guangxi,6973,3742,2827
2024/11/27,Guangxi,7180,2067,7838
2024/11/28,Guangxi,2614,4898,1941
2024/11/29,Guangxi,1095,8267,6903
2024/11/30,Guangxi,5462,6444,6679
2024/11/31,Guangxi,6880,5335,8851
2024/12/1,Guangxi,4785,2306,5082
2024/12/2,Guangxi,6352,8442,6226
2024/12/3,Guangxi,7290,7257,1707
2024/12/4,Guangxi,2973,7362,5258
2024/12/5,Guangxi,2270,2902,5439
2024/12/6,Guangxi,3566,4018,6917
2024/12/7,Guangxi,1515,6888,4918
2024/12/8,Guangxi,5979,6056,7998
2024/12/9,Guangxi,3857,3564,2330
2024/12/10,Guangxi,4514,3780,2973
2024/12/11,Guangxi,7710,3596,7511
2024/12/12,Guangxi,4464,6111,4550
2024/12/13,Guangxi,6788,7821,5536
2024/12/14,Guangxi,5071,2007,1505
2024/12/15,Guangxi,3952,4813,5115
2024/12/16,Guangxi,3280,3326,4213
2024/12/17,Guangxi,2012,6637,1936
2024/12/18,Guangxi,3046,7544,5144
2024/12/19,Guangxi,7316,5422,6827
2024/12/20,Guangxi,1485,4230,2795
2024/12/21,Guangxi,1253,8649,7693
2024/12/22,Guangxi,3597,2723,3555
2024/12/23,Guangxi,6540,6010,7626
2024/12/24,Guangxi,4675,5952,4395
2024/12/25,Guangxi,2542,6564,7665
2024/12/26,Guangxi,6562,2717,1825
2024/12/27,Guangxi,7905,9997,1595
2024/12/28,Guangxi,7092,8032,6161
2024/12/29,Guangxi,5252,3001,7718
2024/12/30,Guangxi,2219,2539,1679
2025/1/1,Guangxi,1344,6625,4631
2025/1/2,Guangxi,6417,5702,8471
2025/1/3,Guangxi,4504,2163,6144
2025/1/4,Guangxi,6037,4576,6643
2025/1/5,Guangxi,5000,5092,7821
2025/1/6,Guangxi,5424,8643,6836
2025/1/7,Guangxi,6664,8136,5342
2025/1/8,Guangxi,3215,2521,3606
2025/1/9,Guangxi,2593,4396,7813
2025/1/10,Guangxi,2172,7590,6254
2025/1/11,Guangxi,7874,2110,2682
2025/1/12,Guangxi,7232,9769,6230
2025/1/13,Guangxi,4724,4527,1977
2025/1/14,Guangxi,1626,9686,6939
2025/1/15,Guangxi,4021,7011,2712
2025/1/16,Guangxi,4038,6511,6406
2025/1/17,Guangxi,1595,5243,7292
2025/1/18,Guangxi,5940,7865,6040
2025/1/19,Guangxi,4845,7090,7016
2025/1/20,Guangxi,1872,6849,6625
2025/1/21,Guangxi,5538,4536,1998
2025/1/22,Guangxi,5324,8362,6452
2025/1/23,Guangxi,1218,7129,5222
2025/1/24,Guangxi,5494,3667,5462
2025/1/25,Guangxi,4345,3664,7437
2025/1/26,Guangxi,4660,9773,3032
2025/1/27,Guangxi,6932,4440,7566
2025/1/28,Guangxi,6158,3529,6941
2025/1/29,Guangxi,2235,3068,2362
2025/1/30,Guangxi,4388,9894,4936
2025/1/31,Guangxi,3784,9532,4822
2025/2/1,Guangxi,6789,6052,2571
2025/2/2,Guangxi,2417,5444,6364
2025/2/3,Guangxi,3048,4406,4377
2025/2/4,Guangxi,4616,2777,3296
2025/2/5,Guangxi,1337,5235,7795
2025/2/6,Guangxi,5697,4545,2593
2025/2/7,Guangxi,1278,9233,3661
2025/2/8,Guangxi,7330,2929,6836
2025/2/9,Guangxi,3672,4378,7287
2025/2/10,Guangxi,3523,2246,8543
2025/2/11,Guangxi,1205,2514,8167
2025/2/12,Guangxi,3339,5651,7986
2025/2/13,Guangxi,3219,8277,3332
2025/2/14,Guangxi,1592,8776,7976
2025/2/15,Guangxi,7151,3915,8856
2025/2/16,Guangxi,3049,9095,2108
2025/2/17,Guangxi,6732,6912,3425
2025/2/18,Guangxi,5225,7029,3851
2025/2/19,Guangxi,2220,9191,8798
2025/2/20,Guangxi,2311,6478,3623
2025/2/21,Guangxi,5017,4419,3499
2025/2/22,Guangxi,1769,7798,3091
2025/2/23,Guangxi,7659,2874,8887
2025/2/24,Guangxi,1162,6448,3603
2025/2/25,Guangxi,6248,6980,2128
2025/2/26,Guangxi,7239,4007,5648
2025/2/27,Guangxi,1594,7959,2217
2025/2/28,Guangxi,2307,5138,6769
2025/2/29,Guangxi,6660,5813,5501
2024/9/1,Jilin,5722,4127,4034
2024/9/2,Jilin,3514,9753,1831
2024/9/3,Jilin,6625,8259,3160
2024/9/4,Jilin,6219,6104,7042
2024/9/5,Jilin,7657,5384,4207
2024/9/6,Jilin,1744,9575,2072
2024/9/7,Jilin,5681,6481,6378
2024/9/8,Jilin,1528,7521,6344
2024/9/9,Jilin,4834,3432,5835
2024/9/10,Jilin,3234,7890,3104
2024/9/11,Jilin,4840,6661,1567
2024/9/12,Jilin,7820,5802,1708
2024/9/13,Jilin,6507,7205,5558
2024/9/14,Jilin,3147,7187,8816
2024/9/15,Jilin,2440,6755,3577
2024/9/16,Jilin,2565,6259,5764
2024/9/17,Jilin,1101,5527,8405
2024/9/18,Jilin,5184,8164,2674
2024/9/19,Jilin,5784,4956,7073
2024/9/20,Jilin,2052,5800,5536
2024/9/21,Jilin,3530,3339,8633
2024/9/22,Jilin,7215,3755,5716
2024/9/23,Jilin,1463,3981,2523
2024/9/24,Jilin,6549,4986,8160
2024/9/25,Jilin,5514,6977,8864
2024/9/26,Jilin,4414,7561,4064
2024/9/27,Jilin,3831,9996,5203
2024/9/28,Jilin,7814,2953,2312
2024/9/29,Jilin,7804,7630,7712
2024/9/30,Jilin,6670,9562,2674
2024/9/31,Jilin,5087,3738,2026
2024/10/1,Jilin,3627,4007,6907
2024/10/2,Jilin,4076,2355,6471
2024/10/3,Jilin,3509,8985,5427
2024/10/4,Jilin,7532,7031,2164
2024/10/5,Jilin,4281,4409,5904
2024/10/6,Jilin,5094,8906,7056
2024/10/7,Jilin,5428,5971,2644
2024/10/8,Jilin,6858,9265,5747
2024/10/9,Jilin,2727,3368,8060
2024/10/10,Jilin,2380,9523,1702
2024/10/11,Jilin,7610,5187,8531
2024/10/12,Jilin,1268,7593,3578
2024/10/13,Jilin,7432,4315,1677
2024/10/14,Jilin,1677,9855,7407
2024/10/15,Jilin,4442,3583,6182
2024/10/16,Jilin,7428,5987,8388
2024/10/17,Jilin,4011,4916,1976
2024/10/18,Jilin,6729,7032,6399
2024/10/19,Jilin,1590,6964,5358
2024/10/20,Jilin,5708,2161,5861
2024/10/21,Jilin,4994,6484,7175
2024/10/22,Jilin,3538,9317,8686
2024/10/23,Jilin,3116,2677,8940
2024/10/24,Jilin,2866,4815,6834
2024/10/25,Jilin,1660,2203,2306
2024/10/26,Jilin,2129,4347,4190
2024/10/27,Jilin,6691,9714,3643
2024/10/28,Jilin,4331,8884,6373
2024/11/1,Jilin,6882,7681,6601
2024/11/2,Jilin,7737,9395,8008
2024/11/3,Jilin,5596,3199,3485
2024/11/4,Jilin,1125,2725,8263
2024/11/5,Jilin,7435,4839,2665
2024/11/6,Jilin,5148,4146,7241
2024/11/7,Jilin,1973,2741,5354
2024/11/8,Jilin,7124,3216,7948
2024/11/9,Jilin,5596,6127,4776
2024/11/10,Jilin,5387,8397,6876
2024/11/11,Jilin,7808,6246,5228
2024/11/12,Jilin,1252,8003,7109
2024/11/13,Jilin,3963,4322,6109
2024/11/14,Jilin,5543,2489,4177
2024/11/15,Jilin,3584,3191,3899
2024/11/16,Jilin,5182,9406,7084
2024/11/17,Jilin,5819,4433,5415
2024/11/18,Jilin,3271,3957,5027
2024/11/19,Jilin,6109,4921,5125
2024/11/20,Jilin,4995,3675,8256
2024/11/21,Jilin,5417,5393,8683
2024/11/22,Jilin,5771,2718,7547
2024/11/23,Jilin,4026,9586,2650
2024/11/24,Jilin,1035,8794,5854
2024/11/25,Jilin,7020,4554,2660
2024/11/26,Jilin,1051,2073,6760
2024/11/27,Jilin,3167,8002,3780
2024/11/28,Jilin,7291,6847,5452
2024/11/29,Jilin,3554,2720,6470
2024/11/30,Jilin,2897,2985,3350
2024/11/31,Jilin,3061,7360,1646
2024/12/1,Jilin,4619,8366,2115
2024/12/2,Jilin,3873,7565,7466
2024/12/3,Jilin,3626,3176,8318
2024/12/4,Jilin,6086,2000,3125
2024/12/5,Jilin,1999,6965,2826
2024/12/6,Jilin,1520,4005,8358
2024/12/7,Jilin,3209,7466,1960
2024/12/8,Jilin,2058,3503,6058
2024/12/9,Jilin,4594,9547,4617
2024/12/10,Jilin,2926,8624,4254
2024/12/11,Jilin,7293,5405,3311
2024/12/12,Jilin,1860,8976,5770
2024/12/13,Jilin,7967,9715,5116
2024/12/14,Jilin,7340,9662,4005
2024/12/15,Jilin,3520,7143,7512
2024/12/16,Jilin,5101,4132,4305
2024/12/17,Jilin,2812,4942,7286
2024/12/18,Jilin,2395,5362,4353
2024/12/19,Jilin,6876,3669,2115
2024/12/20,Jilin,2519,4659,6178
2024/12/21,Jilin,3108,8187,1525
2024/12/22,Jilin,7276,7030,5440
2024/12/23,Jilin,4715,6007,7387
2024/12/24,Jilin,7630,3663,7603
2024/12/25,Jilin,4410,9809,5803
2024/12/26,Jilin,6205,3554,6261
2024/12/27,Jilin,6916,6369,3948
2024/12/28,Jilin,3522,7544,4993
2024/12/29,Jilin,3334,7974,6509
2024/12/30,Jilin,2924,3587,4988
2025/1/1,Jilin,7633,6733,7371
2025/1/2,Jilin,6203,2982,1603
2025/1/3,Jilin,2984,5342,2681
2025/1/4,Jilin,4926,7428,1663
2025/1/5,Jilin,3523,7161,6291
2025/1/6,Jilin,3205,9703,3371
2025/1/7,Jilin,2808,2927,5699
2025/1/8,Jilin,1950,6066,4811
2025/1/9,Jilin,7766,6700,3870
2025/1/10,Jilin,1160,5995,2438
2025/1/11,Jilin,2339,2206,3208
2025/1/12,Jilin,5822,4691,1555
2025/1/13,Jilin,5348,8374,5302
2025/1/14,Jilin,2871,3413,8783
2025/1/15,Jilin,5411,9044,5769
2025/1/16,Jilin,2600,3980,5627
2025/1/17,Jilin,3974,2070,2574
2025/1/18,Jilin,5070,4486,6186
2025/1/19,Jilin,3059,6851,1780
2025/1/20,Jilin,2101,6917,4933
2025/1/21,Jilin,3730,2799,7956
2025/1/22,Jilin,6227,8990,7707
2025/1/23,Jilin,1856,9176,7079
2025/1/24,Jilin,5981,5117,4868
2025/1/25,Jilin,3045,5768,8205
2025/1/26,Jilin,4631,2506,4646
2025/1/27,Jilin,2315,8848,5982
2025/1/28,Jilin,1282,7323,5545
2025/1/29,Jilin,6420,2852,1961
2025/1/30,Jilin,6197,8624,7574
2025/1/31,Jilin,7822,6550,6433
2025/2/1,Jilin,5027,6467,1507
2025/2/2,Jilin,5517,9329,8891
2025/2/3,Jilin,6727,7489,2408
2025/2/4,Jilin,2985,2912,3903
2025/2/5,Jilin,2004,2851,2418
2025/2/6,Jilin,2587,6609,8460
2025/2/7,Jilin,3323,6255,7891
2025/2/8,Jilin,4823,6723,3081
2025/2/9,Jilin,1665,6011,3272
2025/2/10,Jilin,6090,3955,7747
2025/2/11,Jilin,1792,4803,1794
2025/2/12,Jilin,6813,8010,6265
2025/2/13,Jilin,2245,6714,2176
2025/2/14,Jilin,6295,7021,3433
2025/2/15,Jilin,5138,4252,3492
2025/2/16,Jilin,6496,8908,7437
2025/2/17,Jilin,7032,3594,8985
2025/2/18,Jilin,2019,8987,7552
2025/2/19,Jilin,3949,3499,6787
2025/2/20,Jilin,2909,7662,1863
2025/2/21,Jilin,2680,3134,4554
2025/2/22,Jilin,5896,5096,4395
2025/2/23,Jilin,3874,3014,2606
2025/2/24,Jilin,4450,8135,6547
2025/2/25,Jilin,6716,9696,6491
2025/2/26,Jilin,6626,6387,7016
2025/2/27,Jilin,3153,9845,3225
2025/2/28,Jilin,2175,6040,5991
2025/2/29,Jilin,2321,8371,7534
2024/9/1,Liaoning,5137,8638,2442
2024/9/2,Liaoning,1074,3318,2368
2024/9/3,Liaoning,4167,6352,5864
2024/9/4,Liaoning,5918,4170,1827
2024/9/5,Liaoning,1607,2437,7066
2024/9/6,Liaoning,7973,4708,7259
2024/9/7,Liaoning,7740,3405,4955
2024/9/8,Liaoning,1283,4317,3011
2024/9/9,Liaoning,1978,2079,5466
2024/9/10,Liaoning,2842,6253,2487
2024/9/11,Liaoning,7437,7567,3194
2024/9/12,Liaoning,1958,4343,3722
2024/9/13,Liaoning,4800,4721,5159
2024/9/14,Liaoning,3047,3990,2280
2024/9/15,Liaoning,6184,8992,3654
2024/9/16,Liaoning,6030,4428,2239
2024/9/17,Liaoning,7072,7268,6022
2024/9/18,Liaoning,2171,6485,7114
2024/9/19,Liaoning,7138,3327,2177
2024/9/20,Liaoning,4710,4518,8054
2024/9/21,Liaoning,1448,2773,4186
2024/9/22,Liaoning,5444,7968,5365
2024/9/23,Liaoning,5746,2647,5900
2024/9/24,Liaoning,2251,9742,3664
2024/9/25,Liaoning,3699,9957,7937
2024/9/26,Liaoning,3402,5204,4960
2024/9/27,Liaoning,5586,8057,2923
2024/9/28,Liaoning,1358,6747,3539
2024/9/29,Liaoning,6643,6080,8118
2024/9/30,Liaoning,5484,9544,3671
2024/9/31,Liaoning,4801,4985,7591
2024/10/1,Liaoning,2506,8907,5963
2024/10/2,Liaoning,5376,7748,8945
2024/10/3,Liaoning,1676,4233,5530
2024/10/4,Liaoning,2935,5000,6646
2024/10/5,Liaoning,1265,2605,7433
2024/10/6,Liaoning,5046,4257,4475
2024/10/7,Liaoning,2934,8933,3218
2024/10/8,Liaoning,2793,6180,7416
2024/10/9,Liaoning,3861,9121,3963
2024/10/10,Liaoning,5133,4934,8911
2024/10/11,Liaoning,1095,2879,8529
2024/10/12,Liaoning,4028,8234,6872
2024/10/13,Liaoning,1937,5366,2680
2024/10/14,Liaoning,6339,3516,4133
2024/10/15,Liaoning,7294,6442,6282
2024/10/16,Liaoning,7311,7473,5550
2024/10/17,Liaoning,3036,3803,2837
2024/10/18,Liaoning,2876,9450,8142
2024/10/19,Liaoning,4569,6041,8682
2024/10/20,Liaoning,5015,4923,8651
2024/10/21,Liaoning,2919,6118,7359
2024/10/22,Liaoning,7104,4486,5735
2024/10/23,Liaoning,5665,6800,2721
2024/10/24,Liaoning,6425,2945,1619
2024/10/25,Liaoning,4914,4467,3392
2024/10/26,Liaoning,7983,2713,2426
2024/10/27,Liaoning,7615,6963,8317
2024/10/28,Liaoning,3590,3307,2212
2024/11/1,Liaoning,4979,4865,8560
2024/11/2,Liaoning,5963,2537,5000
2024/11/3,Liaoning,4082,3327,6446
2024/11/4,Liaoning,4036,4012,2265
2024/11/5,Liaoning,2122,4366,2187
2024/11/6,Liaoning,3700,9978,7366
2024/11/7,Liaoning,5773,5493,2919
2024/11/8,Liaoning,3487,5495,2671
2024/11/9,Liaoning,1630,9992,4358
2024/11/10,Liaoning,6089,7843,6816
2024/11/11,Liaoning,1900,8182,5336
2024/11/12,Liaoning,4555,9516,3876
2024/11/13,Liaoning,3680,5195,5782
2024/11/14,Liaoning,2933,5901,4309
2024/11/15,Liaoning,1395,5821,4505
2024/11/16,Liaoning,3546,2228,8285
2024/11/17,Liaoning,7922,4202,5110
2024/11/18,Liaoning,7920,9780,5711
2024/11/19,Liaoning,3559,9175,6403
2024/11/20,Liaoning,1268,8860,5320
2024/11/21,Liaoning,3036,9196,4530
2024/11/22,Liaoning,3839,6303,4888
2024/11/23,Liaoning,5021,6444,7753
2024/11/24,Liaoning,7288,7992,7599
2024/11/25,Liaoning,7347,3278,8665
2024/11/26,Liaoning,7255,4065,3809
2024/11/27,Liaoning,4895,7900,7517
2024/11/28,Liaoning,4024,4825,4340
2024/11/29,Liaoning,7454,4410,8229
2024/11/30,Liaoning,6299,8406,4107
2024/11/31,Liaoning,3074,5882,4176
2024/12/1,Liaoning,5579,3044,3279
2024/12/2,Liaoning,4095,6908,5964
2024/12/3,Liaoning,2976,7233,6804
2024/12/4,Liaoning,7257,9228,2559
2024/12/5,Liaoning,6892,8999,7988
2024/12/6,Liaoning,7065,2616,1857
2024/12/7,Liaoning,7942,7589,4711
2024/12/8,Liaoning,2344,4011,6287
2024/12/9,Liaoning,2006,3283,8552
2024/12/10,Liaoning,6642,2965,2625
2024/12/11,Liaoning,3436,9084,2980
2024/12/12,Liaoning,3179,6222,6543
2024/12/13,Liaoning,3140,8190,6890
2024/12/14,Liaoning,1836,6597,7924
2024/12/15,Liaoning,2567,7142,6170
2024/12/16,Liaoning,5004,8748,7972
2024/12/17,Liaoning,1956,3312,5515
2024/12/18,Liaoning,5375,2311,5233
2024/12/19,Liaoning,5115,2521,2768
2024/12/20,Liaoning,2156,8274,6657
2024/12/21,Liaoning,5359,6166,4044
2024/12/22,Liaoning,1623,4099,4525
2024/12/23,Liaoning,7321,8125,7247
2024/12/24,Liaoning,7911,2439,3792
2024/12/25,Liaoning,3521,9767,4932
2024/12/26,Liaoning,6907,8822,3067
2024/12/27,Liaoning,6952,7937,3329
2024/12/28,Liaoning,2491,7852,6361
2024/12/29,Liaoning,5357,2875,2006
2024/12/30,Liaoning,7729,6521,2816
2025/1/1,Liaoning,2809,9212,2464
2025/1/2,Liaoning,3821,8797,2100
2025/1/3,Liaoning,2917,7744,3730
2025/1/4,Liaoning,6623,9642,4339
2025/1/5,Liaoning,4383,4474,1836
2025/1/6,Liaoning,6728,2785,6615
2025/1/7,Liaoning,4541,4662,3333
2025/1/8,Liaoning,5425,9813,2369
2025/1/9,Liaoning,5481,4489,3851
2025/1/10,Liaoning,3228,2427,4766
2025/1/11,Liaoning,3107,5081,2350
2025/1/12,Liaoning,4500,3969,7510
2025/1/13,Liaoning,7330,7382,5788
2025/1/14,Liaoning,7249,9078,8608
2025/1/15,Liaoning,5873,5414,6549
2025/1/16,Liaoning,3802,3801,4923
2025/1/17,Liaoning,7018,5822,7104
2025/1/18,Liaoning,3717,8704,8141
2025/1/19,Liaoning,2304,9030,3411
2025/1/20,Liaoning,4613,4621,6003
2025/1/21,Liaoning,6621,7172,2168
2025/1/22,Liaoning,6382,6332,8326
2025/1/23,Liaoning,5418,3505,4382
2025/1/24,Liaoning,2110,4267,7644
2025/1/25,Liaoning,2972,9000,2225
2025/1/26,Liaoning,6497,2763,8652
2025/1/27,Liaoning,7285,3926,7034
2025/1/28,Liaoning,5915,7779,5245
2025/1/29,Liaoning,2435,7285,2648
2025/1/30,Liaoning,1504,6402,7514
2025/1/31,Liaoning,3506,2463,4839
2025/2/1,Liaoning,2966,2523,4874
2025/2/2,Liaoning,5364,4712,8949
2025/2/3,Liaoning,6301,6249,5015
2025/2/4,Liaoning,5990,6809,3870
2025/2/5,Liaoning,5027,3285,1803
2025/2/6,Liaoning,4827,7294,5289
2025/2/7,Liaoning,1797,6631,7314
2025/2/8,Liaoning,2012,7733,8125
2025/2/9,Liaoning,7661,6852,4326
2025/2/10,Liaoning,4091,7390,2944
2025/2/11,Liaoning,5810,9906,3489
2025/2/12,Liaoning,1099,3733,4364
2025/2/13,Liaoning,2426,9484,3918
2025/2/14,Liaoning,6157,7326,4825
2025/2/15,Liaoning,1380,2883,2872
2025/2/16,Liaoning,1765,3112,7375
2025/2/17,Liaoning,6028,3543,5248
2025/2/18,Liaoning,3759,6858,4849
2025/2/19,Liaoning,3421,7103,8227
2025/2/20,Liaoning,2006,3288,6064
2025/2/21,Liaoning,2927,5305,8981
2025/2/22,Liaoning,1454,8172,2453
2025/2/23,Liaoning,2749,9153,3280
2025/2/24,Liaoning,6391,2052,3777
2025/2/25,Liaoning,3485,6160,1503
2025/2/26,Liaoning,2509,9444,7647
2025/2/27,Liaoning,2660,6119,8646
2025/2/28,Liaoning,5364,4785,5328
2025/2/29,Liaoning,5596,3790,1582
2024/9/1,Heilongjiang,5825,9059,8322
2024/9/2,Heilongjiang,4072,8498,8435
2024/9/3,Heilongjiang,7708,4665,2250
2024/9/4,Heilongjiang,1739,9876,2867
2024/9/5,Heilongjiang,7372,9600,5830
2024/9/6,Heilongjiang,5016,8167,5032
2024/9/7,Heilongjiang,2443,3839,5260
2024/9/8,Heilongjiang,2032,3295,5556
2024/9/9,Heilongjiang,7810,7039,6114
2024/9/10,Heilongjiang,1905,5881,8323
2024/9/11,Heilongjiang,2227,2935,2796
2024/9/12,Heilongjiang,4679,2499,8408
2024/9/13,Heilongjiang,6864,9610,4206
2024/9/14,Heilongjiang,4348,2707,4686
2024/9/15,Heilongjiang,3755,6401,7733
2024/9/16,Heilongjiang,7808,2366,1500
2024/9/17,Heilongjiang,6258,8953,2420
2024/9/18,Heilongjiang,4754,9601,2267
2024/9/19,Heilongjiang,2587,5961,7157
2024/9/20,Heilongjiang,7036,9915,4835
2024/9/21,Heilongjiang,1105,2690,6453
2024/9/22,Heilongjiang,7647,7675,1629
2024/9/23,Heilongjiang,7085,9296,3600
2024/9/24,Heilongjiang,1618,4751,1794
2024/9/25,Heilongjiang,3737,7493,6784
2024/9/26,Heilongjiang,2545,3770,2198
2024/9/27,Heilongjiang,3301,2469,7072
2024/9/28,Heilongjiang,3731,7937,8395
2024/9/29,Heilongjiang,4679,9585,2196
2024/9/30,Heilongjiang,2919,9345,1654
2024/9/31,Heilongjiang,2463,7549,6810
2024/10/1,Heilongjiang,3636,5673,8094
2024/10/2,Heilongjiang,6216,2093,8482
2024/10/3,Heilongjiang,3003,6364,8357
2024/10/4,Heilongjiang,1373,5993,2388
2024/10/5,Heilongjiang,6594,7196,4846
2024/10/6,Heilongjiang,3814,2144,4456
2024/10/7,Heilongjiang,7265,8724,2177
2024/10/8,Heilongjiang,4427,4490,6010
2024/10/9,Heilongjiang,6806,6807,5425
2024/10/10,Heilongjiang,4910,4870,7203
2024/10/11,Heilongjiang,3372,2809,1656
2024/10/12,Heilongjiang,7304,5020,8798
2024/10/13,Heilongjiang,6448,3736,8418
2024/10/14,Heilongjiang,7169,3162,5325
2024/10/15,Heilongjiang,5587,6316,8527
2024/10/16,Heilongjiang,7524,4580,5969
2024/10/17,Heilongjiang,7937,3145,6840
2024/10/18,Heilongjiang,6644,9945,2863
2024/10/19,Heilongjiang,2692,2430,7991
2024/10/20,Heilongjiang,1705,5634,2152
2024/10/21,Heilongjiang,2658,5843,1797
2024/10/22,Heilongjiang,1845,4937,8175
2024/10/23,Heilongjiang,1563,3761,8567
2024/10/24,Heilongjiang,7983,7106,4767
2024/10/25,Heilongjiang,5005,5132,5432
2024/10/26,Heilongjiang,6225,3262,2889
2024/10/27,Heilongjiang,6396,3372,7148
2024/10/28,Heilongjiang,5619,3998,2789
2024/11/1,Heilongjiang,1809,5028,1551
2024/11/2,Heilongjiang,6640,4110,3514
2024/11/3,Heilongjiang,4772,2402,7445
2024/11/4,Heilongjiang,1288,2910,7184
2024/11/5,Heilongjiang,5740,6428,4843
2024/11/6,Heilongjiang,2964,6871,6447
2024/11/7,Heilongjiang,3946,8898,2193
2024/11/8,Heilongjiang,6638,8877,6589
2024/11/9,Heilongjiang,4686,9804,8900
2024/11/10,Heilongjiang,3226,3397,8597
2024/11/11,Heilongjiang,7712,2054,7747
2024/11/12,Heilongjiang,5297,7417,4727
2024/11/13,Heilongjiang,2614,9046,7672
2024/11/14,Heilongjiang,5075,2652,2525
2024/11/15,Heilongjiang,3094,3648,1701
2024/11/16,Heilongjiang,4879,3641,8194
2024/11/17,Heilongjiang,2269,3522,5429
2024/11/18,Heilongjiang,1622,2354,1848
2024/11/19,Heilongjiang,3107,4256,4588
2024/11/20,Heilongjiang,7383,3843,4761
2024/11/21,Heilongjiang,5320,5182,7181
2024/11/22,Heilongjiang,2612,5653,3378
2024/11/23,Heilongjiang,2929,7339,6059
2024/11/24,Heilongjiang,7986,9983,4611
2024/11/25,Heilongjiang,7833,9756,5639
2024/11/26,Heilongjiang,6608,5776,3189
2024/11/27,Heilongjiang,5219,7286,2119
2024/11/28,Heilongjiang,1766,6385,8927
2024/11/29,Heilongjiang,6492,6174,5983
2024/11/30,Heilongjiang,6965,2167,2000
2024/11/31,Heilongjiang,5293,4752,7271
2024/12/1,Heilongjiang,1783,8464,4238
2024/12/2,Heilongjiang,1181,6981,1617
2024/12/3,Heilongjiang,2489,4117,8129
2024/12/4,Heilongjiang,2951,2487,7563
2024/12/5,Heilongjiang,5117,2266,3071
2024/12/6,Heilongjiang,6330,8058,8383
2024/12/7,Heilongjiang,3499,4183,6163
2024/12/8,Heilongjiang,3432,7629,8707
2024/12/9,Heilongjiang,2069,7483,7295
2024/12/10,Heilongjiang,1373,5375,4738
2024/12/11,Heilongjiang,1228,9855,4476
2024/12/12,Heilongjiang,6784,6308,8898
2024/12/13,Heilongjiang,1365,9044,8116
2024/12/14,Heilongjiang,1287,7577,7047
2024/12/15,Heilongjiang,5084,5731,6654
2024/12/16,Heilongjiang,3546,4289,2232
2024/12/17,Heilongjiang,1408,8261,5508
2024/12/18,Heilongjiang,3680,7310,5648
2024/12/19,Heilongjiang,2190,8980,2307
2024/12/20,Heilongjiang,5875,4281,6023
2024/12/21,Heilongjiang,3234,6890,3564
2024/12/22,Heilongjiang,2036,5422,5420
2024/12/23,Heilongjiang,1793,8551,5409
2024/12/24,Heilongjiang,3361,6044,2784
2024/12/25,Heilongjiang,1558,7322,4924
2024/12/26,Heilongjiang,3055,4783,8397
2024/12/27,Heilongjiang,1495,8241,2357
2024/12/28,Heilongjiang,5932,3302,5859
2024/12/29,Heilongjiang,6188,7172,2302
2024/12/30,Heilongjiang,3571,3866,2657
2025/1/1,Heilongjiang,2344,5259,8933
2025/1/2,Heilongjiang,4492,4672,6301
2025/1/3,Heilongjiang,1525,4851,3934
2025/1/4,Heilongjiang,6612,2920,8123
2025/1/5,Heilongjiang,7326,9167,7515
2025/1/6,Heilongjiang,2239,4765,2488
2025/1/7,Heilongjiang,4253,7005,5464
2025/1/8,Heilongjiang,6125,8164,2081
2025/1/9,Heilongjiang,3467,8953,2809
2025/1/10,Heilongjiang,3683,2241,5002
2025/1/11,Heilongjiang,6280,7690,4199
2025/1/12,Heilongjiang,5741,7624,6447
2025/1/13,Heilongjiang,3641,4156,7401
2025/1/14,Heilongjiang,7191,8144,5976
2025/1/15,Heilongjiang,4517,8645,7397
2025/1/16,Heilongjiang,6329,9889,3473
2025/1/17,Heilongjiang,4238,4582,5580
2025/1/18,Heilongjiang,3201,9820,5462
2025/1/19,Heilongjiang,1975,9968,4035
2025/1/20,Heilongjiang,7722,4712,2761
2025/1/21,Heilongjiang,3073,5194,4193
2025/1/22,Heilongjiang,2952,3743,2346
2025/1/23,Heilongjiang,6752,4502,2247
2025/1/24,Heilongjiang,3810,3307,4863
2025/1/25,Heilongjiang,6704,3075,1702
